Losses
0.0016578109220519138
0.0016372430872154155
0.0017604132955672412
0.0020710387613968122
0.0022930710709706545
0.003328498129736545
0.003856612730832421
0.004194796970460448
0.004562194806913613
0.005153522690699902
0.005798828449484427
0.006356396215810673
0.008028102011082228
0.008930431501701242
0.009529602021779283
0.009657949583834853
0.009902459784582606
0.010679138612849056
0.01138136625891202
0.01199789318539697
0.011754784430100699
0.012108832702520885
0.012581648756729555
0.012905414185253903
0.015456009261516739
0.016378807478075033
0.01817983196876303
0.018396751442650565
0.01956762519766053
0.021628550048347097
0.02398920596073731
0.024269787063085822
0.02727678208637517
0.029240265138802353
0.030232573288795538
0.03226769481440424
0.03405568244994792
0.04016812040906516
0.038670264706597665
0.04259743159604841
0.04542797798405518
0.04620330268423422
0.048615218098851616
0.049841639245592526
0.04978434790784959
0.05481777209009742
0.06251278250617325
0.06260768967202165
0.057887966154591415
0.06503077311299275
0.0694799321024213
0.06634222726996522
0.07488137415188248
0.07279621130472515
0.07867137455937336
0.07931732568393927
0.08044809721360216
0.0893433462825953
0.09018572592565906
0.09256949625064154
0.08524160905323225
0.09802533872220665
0.10456046433296287
0.10220592461231282
0.10928700576509581
0.10647160358899273
0.11018684942882974
0.10626687840211671
0.11023416920182062
0.11740825001599733
0.11994013841977576
0.1301738132494618
0.12798223433879902
0.12920283426122042
0.1276735335676931
0.1360265553506324
0.1350111904392834
0.12973031539376825
0.14111678530948701
0.13277580356252147
0.1524654905182775
0.14550122749508593
0.15426579277081182
0.15252233168333768
0.15482140561958077
0.16083836781916908
0.15936287306987215
0.16619787833669689
0.19031683282516898
0.17496505474087318
0.18183634496037848
0.18703343444762285
0.18897887406430672
0.19697011540869716
0.19242211655923167
0.22251893025871833
0.21917627567271702
0.21874860482988878
0.20871278886836953
0.2093779838336166
0.22191018503915985
0.21000279015072157
0.21475838004157413
0.2422685410767328
0.200296304518776
0.21815824033613318
0.20942048789709805
0.22631349377094304
0.22315012553990818
0.24516820752611385
0.21367542465310543
0.22228901097886264
0.22601459047254174
0.23463234790270215
0.23064694839599542
0.2179486251378199
0.24206841339084786
0.25221215435678607
0.260538517729938
0.26872931817797946
0.25001359763131475
0.2577370302260388
0.2706731475541368
0.26935414267191665
0.2679850890329573
0.2508905457683373
0.27518091045429466
0.27370911629772743
0.25238472257186656
0.2999004772711312
0.27478938347278165
0.3211252870511962
0.3314731506100856
0.30796704133315944
0.3126390519943787
0.33538410194721074
0.3402396746362094
0.3342353204108542
0.35179320432469247
0.3455766367699951
0.37216194831319155
0.37791903134682214
0.3598714030408068
0.38626447641961276
0.36333927707993424
0.377492786319484
0.4109158178149257
0.4041459311951883
0.4147506007869262
0.4200673155096825
0.413710465222341
0.43581164267291317
0.4228486287154723
0.4055638309962582
0.410060422291141
0.4065651614299044
0.41547410211884417
0.41120106473437046
0.4254885087771807
0.42339156046123244
0.4413259693004424
0.4293613705676282
0.481335304833902
0.41276886301038324
0.4676650019826368
0.4574843615181744
0.4786613778983243
0.4564913475281093
0.47869566773572003
0.4844963829035638
0.4639043506189948
0.4244675924715353
0.45625581981693397
0.45047948916042224
0.46695671858554705
0.41714189201132396
0.48304955454063603
0.4697615320515819
0.4907867382509634
0.5147184152791277
0.48666910119769163
0.4896533165224828
0.5403527615434955
0.46866393343890084
0.48726004444798454
0.47007937907129527
0.5476391670666402
0.5437130998090841
0.502099497076543
0.49724027113397606
0.49166066915476697
0.5114331576290541
0.5457890624097549
0.5386337213777006
0.5212678768433631
0.5582289162864443
0.5983445412564091
0.5761042458334472
0.5701438214310911
