Reward,Frames
24,500
23,500
22,500
23,500
22,500
21,500
21,500
20,500
25,500
27,500
23,500
23,500
23,500
19,500
21,500
25,500
27,500
23,500
24,500
23,500
25,500
25,500
25,500
26,500
26,500
25,500
21,500
23,500
18,500
20,500
23,500
23,500
16,500
16,500
28,500
20,500
20,500
26,500
23,500
25,500
23,500
27,500
21,500
26,500
25,500
28,500
23,500
20,500
27,500
26,500
22,500
22,500
20,500
27,500
22,500
26,500
26,500
22,500
23,500
29,500
27,500
23,500
18,500
30,500
27,500
23,500
26,500
15,500
22,500
22,500
25,500
17,500
25,500
26,500
22,500
27,500
23,500
22,500
25,500
22,500
23,500
22,500
23,500
25,500
25,500
25,500
25,500
22,500
25,500
21,500
21,500
26,500
25,500
25,500
21,500
27,500
17,500
26,500
23,500
23,500
23,500
23,500
22,500
26,500
22,500
30,500
25,500
24,500
15,500
21,500
23,500
25,500
27,500
23,500
25,500
25,500
26,500
27,500
26,500
23,500
23,500
26,500
20,500
27,500
26,500
25,500
25,500
21,500
25,500
25,500
25,500
25,500
26,500
23,500
24,500
24,500
30,500
22,500
27,500
27,500
25,500
26,500
25,500
28,500
21,500
30,500
25,500
31,500
25,500
27,500
23,500
17,500
30,500
26,500
29,500
32,500
28,500
25,500
25,500
28,500
27,500
27,500
28,500
25,500
27,500
20,500
30,500
20,500
27,500
27,500
28,500
25,500
30,500
26,500
25,500
26,500
26,500
28,500
25,500
27,500
26,500
27,500
23,500
26,500
26,500
26,500
26,500
25,500
26,500
25,500
27,500
25,500
24,500
23,500
27,500
27,500
25,500
20,500
26,500
26,500
21,500
28,500
30,500
27,500
30,500
28,500
27,500
31,500
26,500
27,500
25,500
27,500
27,500
31,500
23,500
26,500
26,500
23,500
26,500
28,500
26,500
23,500
23,500
31,500
27,500
27,500
27,500
30,500
25,500
26,500
27,500
27,500
26,500
28,500
27,500
30,500
27,500
25,500
28,500
27,500
22,500
30,500
17,500
21,500
26,500
24,500
25,500
28,500
22,500
24,500
25,500
25,500
27,500
21,500
28,500
26,500
22,500
21,500
26,500
22,500
26,500
27,500
26,500
23,500
25,500
28,500
31,500
21,500
27,500
25,500
23,500
25,500
26,500
26,500
23,500
23,500
21,500
25,500
26,500
21,500
27,500
25,500
21,500
26,500
23,500
22,500
25,500
20,500
23,500
29,500
27,500
23,500
26,500
25,500
26,500
25,500
26,500
23,500
26,500
27,500
27,500
22,500
20,500
25,500
27,500
22,500
21,500
23,500
21,500
27,500
23,500
26,500
26,500
29,500
25,500
30,500
25,500
25,500
28,500
25,500
21,500
26,500
23,500
25,500
22,500
26,500
19,500
23,500
12,500
25,500
20,500
25,500
21,500
21,500
22,500
22,500
26,500
26,500
27,500
28,500
27,500
23,500
23,500
30,500
27,500
17,500
25,500
18,500
28,500
22,500
20,500
27,500
23,500
23,500
18,500
22,500
22,500
27,500
22,500
23,500
22,500
28,500
25,500
21,500
22,500
25,500
25,500
18,500
23,500
25,500
23,500
23,500
22,500
28,500
27,500
23,500
30,500
22,500
22,500
27,500
23,500
26,500
23,500
25,500
27,500
27,500
22,500
27,500
26,500
26,500
25,500
26,500
28,500
25,500
24,500
28,500
23,500
23,500
26,500
26,500
25,500
27,500
28,500
28,500
25,500
27,500
30,500
27,500
28,500
26,500
28,500
30,500
28,500
26,500
26,500
26,500
28,500
26,500
26,500
28,500
26,500
27,500
30,500
28,500
29,500
28,500
28,500
27,500
27,500
26,500
26,500
26,500
27,500
26,500
26,500
28,500
27,500
28,500
29,500
30,500
27,500
25,500
29,500
26,500
26,500
27,500
27,500
30,500
26,500
28,500
28,500
28,500
27,500
26,500
25,500
26,500
27,500
28,500
27,500
28,500
28,500
26,500
28,500
27,500
26,500
29,500
26,500
27,500
28,500
27,500
27,500
25,500
25,500
27,500
28,500
28,500
28,500
28,500
27,500
27,500
28,500
27,500
30,500
27,500
29,500
30,500
28,500
25,500
25,500
28,500
28,500
28,500
28,500
27,500
28,500
27,500
30,500
27,500
27,500
26,500
26,500
28,500
27,500
27,500
30,500
30,500
27,500
27,500
26,500
28,500
27,500
26,500
29,500
28,500
29,500
27,500
24,500
30,500
27,500
25,500
27,500
27,500
31,500
30,500
29,500
26,500
30,500
28,500
28,500
28,500
32,500
30,500
27,500
27,500
31,500
27,500
30,500
28,500
27,500
30,500
25,500
28,500
31,500
27,500
28,500
30,500
28,500
31,500
28,500
31,500
27,500
28,500
26,500
27,500
31,500
30,500
30,500
28,500
31,500
27,500
28,500
28,500
29,500
26,500
26,500
27,500
26,500
30,500
27,500
25,500
26,500
27,500
28,500
26,500
30,500
29,500
27,500
29,500
26,500
31,500
29,500
27,500
26,500
26,500
28,500
31,500
28,500
25,500
23,500
30,500
30,500
30,500
26,500
26,500
28,500
26,500
31,500
28,500
28,500
28,500
28,500
28,500
30,500
28,500
30,500
28,500
25,500
27,500
27,500
31,500
26,500
29,500
25,500
31,500
25,500
28,500
28,500
27,500
32,500
30,500
29,500
28,500
26,500
29,500
30,500
27,500
27,500
32,500
30,500
29,500
27,500
33,500
31,500
27,500
33,500
28,500
30,500
30,500
27,500
27,500
25,500
31,500
25,500
20,500
25,500
18,500
35,500
31,500
26,500
26,500
28,500
30,500
35,500
27,500
31,500
32,500
30,500
30,500
22,500
32,500
31,500
27,500
30,500
29,500
28,500
31,500
33,500
30,500
27,500
30,500
30,500
31,500
30,500
30,500
28,500
30,500
33,500
28,500
26,500
32,500
30,500
30,500
30,500
35,500
31,500
28,500
35,500
32,500
31,500
27,500
30,500
33,500
32,500
31,500
33,500
28,500
30,500
30,500
30,500
32,500
32,500
31,500
27,500
27,500
28,500
33,500
31,500
32,500
32,500
29,500
31,500
32,500
28,500
30,500
35,500
26,500
31,500
27,500
31,500
31,500
30,500
31,500
30,500
31,500
33,500
31,500
26,500
28,500
31,500
30,500
30,500
26,500
32,500
31,500
31,500
32,500
33,500
32,500
30,500
27,500
32,500
29,500
32,500
32,500
31,500
28,500
25,500
32,500
32,500
33,500
33,500
31,500
30,500
31,500
31,500
32,500
36,500
36,500
30,500
32,500
27,500
28,500
27,500
28,500
27,500
30,500
32,500
31,500
31,500
35,500
31,500
32,500
33,500
28,500
32,500
32,500
35,500
32,500
31,500
32,500
35,500
36,500
32,500
33,500
33,500
33,500
32,500
33,500
36,500
35,500
35,500
32,500
32,500
35,500
32,500
34,500
35,500
31,500
28,500
36,500
35,500
32,500
32,500
35,500
35,500
36,500
31,500
30,500
30,500
36,500
32,500
34,500
34,500
32,500
32,500
31,500
31,500
35,500
34,500
36,500
34,500
30,500
33,500
31,500
33,500
35,500
35,500
28,500
32,500
35,500
32,500
33,500
28,500
34,500
36,500
35,500
32,500
35,500
35,500
32,500
32,500
35,500
35,500
35,500
35,500
27,500
32,500
35,500
31,500
31,500
35,500
37,500
35,500
37,500
35,500
32,500
32,500
31,500
31,500
36,500
35,500
35,500
35,500
35,500
37,500
39,500
34,500
32,500
36,500
32,500
35,500
36,500
33,500
31,500
36,500
32,500
36,500
32,500
35,500
31,500
36,500
36,500
36,500
37,500
34,500
36,500
31,500
36,500
37,500
32,500
32,500
41,500
35,500
36,500
30,500
37,500
32,500
36,500
32,500
31,500
32,500
32,500
35,500
33,500
37,500
36,500
35,500
36,500
35,500
37,500
37,500
37,500
42,500
36,500
37,500
36,500
35,500
35,500
34,500
32,500
37,500
38,500
35,500
39,500
36,500
42,500
39,500
40,500
36,500
35,500
37,500
33,500
37,500
38,500
41,500
35,500
36,500
40,500
46,500
37,500
35,500
39,500
40,500
38,500
37,500
32,500
32,500
46,500
38,500
38,500
37,500
41,500
36,500
41,500
41,500
43,500
37,500
37,500
38,500
40,500
46,500
37,500
38,500
46,500
51,500
42,500
43,500
37,500
41,500
38,500
43,500
43,500
41,500
41,500
36,500
37,500
35,500
53,500
43,500
43,500
46,500
43,500
30,500
40,500
40,500
40,500
46,500
48,500
44,500
42,500
46,500
41,500
43,500
20,500
42,500
40,500
40,500
43,500
38,500
47,500
41,500
46,500
41,500
38,500
48,500
36,500
45,500
48,500
33,500
45,500
43,500
46,500
47,500
32,500
44,500
11,500
46,500
44,500
42,500
27,500
43,500
40,500
51,500
42,500
43,500
47,500
43,500
50,500
44,500
36,500
33,500
46,500
41,500
37,500
47,500
45,500
27,500
32,500
47,500
52,500
43,500
42,500
39,500
42,500
46,500
47,500
44,500
47,500
46,500
41,500
47,500
47,500
42,500
38,500
40,500
31,500
53,500
42,500
43,500
46,500
35,500
38,500
50,500
42,500
43,500
35,500
32,500
48,500
43,500
48,500
50,500
23,500
33,500
41,500
48,500
43,500
49,500
43,500
46,500
48,500
43,500
47,500
46,500
47,500
42,500
37,500
53,500
43,500
43,500
40,500
48,500
41,500
47,500
43,500
48,500
43,500
49,500
50,500
43,500
37,500
43,500
48,500
43,500
41,500
48,500
47,500
42,500
48,500
48,500
43,500
42,500
49,500
45,500
45,500
48,500
44,500
48,500
43,500
47,500
42,500
37,500
46,500
43,500
48,500
46,500
43,500
45,500
38,500
42,500
43,500
47,500
46,500
39,500
48,500
47,500
46,500
48,500
48,500
43,500
46,500
43,500
43,500
48,500
44,500
45,500
44,500
51,500
47,500
42,500
46,500
47,500
48,500
47,500
51,500
42,500
47,500
45,500
47,500
43,500
42,500
43,500
48,500
51,500
43,500
48,500
47,500
43,500
47,500
46,500
46,500
51,500
48,500
48,500
48,500
47,500
47,500
48,500
47,500
44,500
43,500
39,500
39,500
46,500
50,500
48,500
48,500
43,500
47,500
46,500
50,500
47,500
47,500
47,500
48,500
47,500
46,500
41,500
42,500
48,500
45,500
51,500
43,500
46,500
50,500
52,500
46,500
48,500
43,500
47,500
51,500
51,500
48,500
52,500
48,500
48,500
48,500
45,500
47,500
46,500
50,500
48,500
48,500
53,500
52,500
49,500
53,500
46,500
48,500
47,500
48,500
48,500
46,500
51,500
48,500
48,500
48,500
47,500
52,500
48,500
52,500
48,500
50,500
53,500
52,500
46,500
47,500
52,500
48,500
51,500
52,500
48,500
43,500
53,500
52,500
52,500
48,500
53,500
43,500
54,500
47,500
48,500
41,500
48,500
49,500
43,500
51,500
13,500
47,500
30,500
48,500
41,500
26,500
41,500
33,500
46,500
44,500
42,500
36,500
47,500
47,500
38,500
41,500
48,500
46,500
38,500
46,500
45,500
41,500
48,500
42,500
38,500
41,500
45,500
48,500
50,500
47,500
43,500
43,500
46,500
43,500
42,500
43,500
43,500
38,500
43,500
41,500
38,500
46,500
47,500
43,500
41,500
45,500
38,500
43,500
43,500
43,500
46,500
38,500
45,500
42,500
46,500
45,500
42,500
47,500
33,500
42,500
38,500
42,500
41,500
43,500
42,500
41,500
37,500
43,500
43,500
42,500
43,500
34,500
40,500
43,500
38,500
38,500
39,500
38,500
39,500
32,500
32,500
37,500
27,500
32,500
35,500
27,500
29,500
27,500
22,500
22,500
35,500
23,500
28,500
27,500
37,500
41,500
36,500
33,500
37,500
29,500
42,500
37,500
46,500
40,500
37,500
37,500
36,500
38,500
41,500
38,500
41,500
43,500
38,500
39,500
38,500
38,500
37,500
38,500
37,500
37,500
33,500
42,500
33,500
40,500
41,500
38,500
40,500
37,500
44,500
41,500
42,500
38,500
44,500
37,500
42,500
40,500
43,500
40,500
41,500
43,500
42,500
47,500
37,500
43,500
44,500
43,500
38,500
43,500
42,500
40,500
42,500
37,500
38,500
33,500
42,500
42,500
37,500
41,500
38,500
48,500
42,500
42,500
38,500
47,500
47,500
43,500
41,500
47,500
43,500
42,500
42,500
42,500
48,500
44,500
43,500
47,500
47,500
48,500
46,500
47,500
48,500
46,500
48,500
45,500
40,500
43,500
43,500
46,500
42,500
44,500
44,500
42,500
42,500
50,500
48,500
42,500
44,500
46,500
48,500
48,500
38,500
48,500
48,500
44,500
47,500
43,500
51,500
45,500
44,500
50,500
47,500
47,500
48,500
46,500
44,500
48,500
48,500
51,500
47,500
47,500
53,500
48,500
48,500
53,500
53,500
47,500
48,500
53,500
51,500
47,500
42,500
53,500
47,500
47,500
51,500
48,500
53,500
48,500
46,500
46,500
44,500
43,500
53,500
48,500
47,500
47,500
48,500
47,500
48,500
48,500
48,500
50,500
46,500
43,500
48,500
47,500
41,500
41,500
41,500
22,500
31,500
28,500
37,500
32,500
26,500
7,500
33,500
32,500
38,500
21,500
26,500
31,500
28,500
22,500
43,500
46,500
48,500
47,500
31,500
43,500
17,500
33,500
44,500
47,500
43,500
51,500
47,500
47,500
28,500
48,500
42,500
47,500
47,500
48,500
50,500
47,500
27,500
57,500
37,500
46,500
53,500
33,500
34,500
42,500
33,500
50,500
41,500
53,500
52,500
35,500
43,500
42,500
43,500
40,500
48,500
49,500
46,500
50,500
53,500
47,500
53,500
51,500
18,500
57,500
48,500
53,500
49,500
40,500
33,500
41,500
53,500
52,500
52,500
43,500
56,500
51,500
51,500
57,500
45,500
45,500
52,500
50,500
45,500
52,500
52,500
43,500
58,500
57,500
46,500
52,500
43,500
49,500
43,500
53,500
43,500
38,500
27,500
32,500
17,500
20,500
28,500
2,500
13,500
16,500
20,500
17,500
27,500
23,500
20,500
7,500
31,500
22,500
22,500
11,500
26,500
17,500
20,500
20,500
32,500
27,500
21,500
27,500
32,500
18,500
21,500
28,500
36,500
15,500
36,500
37,500
32,500
42,500
28,500
28,500
2,500
7,500
28,500
31,500
16,500
20,500
29,500
33,500
33,500
16,500
11,500
21,500
25,500
20,500
43,500
7,500
17,500
22,500
20,500
12,500
3,500
39,500
28,500
27,500
47,500
43,500
16,500
47,500
26,500
44,500
43,500
16,500
48,500
47,500
46,500
54,500
33,500
14,500
33,500
48,500
45,500
37,500
40,500
35,500
43,500
38,500
16,500
45,500
42,500
47,500
17,500
36,500
47,500
49,500
27,500
12,500
53,500
41,500
57,500
33,500
42,500
58,500
58,500
62,500
58,500
47,500
63,500
44,500
58,500
53,500
49,500
58,500
63,500
53,500
64,500
53,500
59,500
57,500
56,500
43,500
49,500
58,500
56,500
43,500
57,500
58,500
54,500
27,500
55,500
57,500
53,500
63,500
45,500
27,500
58,500
58,500
53,500
57,500
48,500
53,500
52,500
53,500
52,500
57,500
56,500
55,500
53,500
31,500
28,500
26,500
27,500
56,500
51,500
51,500
27,500
27,500
42,500
35,500
56,500
30,500
48,500
27,500
27,500
27,500
46,500
50,500
27,500
43,500
27,500
51,500
43,500
40,500
44,500
27,500
41,500
35,500
27,500
36,500
40,500
35,500
23,500
31,500
47,500
46,500
44,500
31,500
41,500
33,500
40,500
38,500
32,500
36,500
41,500
25,500
33,500
27,500
37,500
32,500
33,500
32,500
33,500
33,500
36,500
38,500
41,500
31,500
38,500
42,500
40,500
41,500
38,500
29,500
26,500
32,500
28,500
16,500
26,500
38,500
33,500
31,500
19,500
11,500
8,500
13,500
8,500
8,500
3,500
8,500
13,500
9,500
13,500
8,500
15,500
13,500
3,500
3,500
8,500
8,500
28,500
20,500
22,500
16,500
23,500
22,500
18,500
8,500
22,500
18,500
15,500
8,500
28,500
18,500
13,500
23,500
18,500
31,500
27,500
13,500
13,500
18,500
28,500
8,500
18,500
18,500
13,500
8,500
13,500
8,500
8,500
9,500
8,500
8,500
