Loss
17.8040788488568
5.57113886640427
3.377269643657612
2.7033909227430204
2.2200880885124206
1.6358565251375068
1.5358141550609656
1.35356605052948
1.1798796574753452
1.1910012345364753
1.0666715827855198
0.9130609996306399
0.9302921447348087
0.8114707842469215
0.7102904415061307
0.6912956034468714
0.6311606270847497
0.6242950765622987
0.529045957758605
0.46939369001322323
0.4997696540120876
0.44569217457490806
0.4084676783180462
0.4469350378798402
0.34234494366683066
0.3352335609156977
0.4224544054999643
0.38442074947059157
0.44215738088158624
0.3570162108511601
0.3669742941856384
0.3082304745025578
0.37709427666850387
0.3844433233141899
0.3757806108756499
0.29441771656274796
0.29020566477250026
0.3077153391002313
0.33815533242055346
0.2516768090799451
0.2768905820305814
0.30660885876125615
0.2568230866558022
0.3032811908898028
0.23548134494395484
0.23800504812092152
0.23147634620993182
0.2446555082225105
0.2958815809376914
0.27302018258600463
0.27040550734632274
0.2674389261574972
0.19943296881990696
0.17529927781325275
0.24274643728829393
0.22980788325734228
0.22436031491002617
0.17790626634058415
0.23163565782081222
0.14185910282292585
0.18054042503571333
0.22232744896465595
0.19637963265323868
0.14259819665923715
0.14684168131527853
0.1643935344082878
0.17564475855657033
0.20290400532002634
0.1559616897699483
0.15692143072830697
0.19326427195651028
0.19626812477196967
0.19369402155280113
0.1442922230711893
0.15257941397151562
0.10591358159269605
0.16971272361939246
0.13094900561644968
0.1670145013987428
0.15311217398235671
0.2683959777417936
0.13127536008901455
0.13513387577100233
0.1374846230261028
0.14695254581428208
0.151381635710735
0.12741844715889206
0.2019210327211972
0.12857932969927788
0.2022275492110673
0.11912407070609196
0.13470953109956116
0.10867961188208083
0.1115315139759332
0.1549549824744463
0.10300670505634375
0.1233532080032791
0.1914386309793975
0.13290703874081372
0.15610972041264176
