Reward,Frames
25,500
23,500
30,500
27,500
26,500
26,500
26,500
21,500
26,500
21,500
27,500
21,500
30,500
26,500
29,500
25,500
25,500
30,500
24,500
27,500
27,500
23,500
21,500
27,500
23,500
23,500
25,500
25,500
27,500
25,500
24,500
16,500
23,500
28,500
23,500
24,500
30,500
28,500
17,500
22,500
22,500
22,500
23,500
21,500
30,500
23,500
26,500
22,500
23,500
25,500
26,500
21,500
21,500
28,500
23,500
21,500
26,500
23,500
27,500
27,500
22,500
27,500
24,500
24,500
28,500
21,500
24,500
22,500
27,500
26,500
24,500
21,500
21,500
20,500
22,500
26,500
18,500
25,500
23,500
26,500
27,500
28,500
23,500
30,500
27,500
30,500
25,500
23,500
20,500
25,500
25,500
25,500
18,500
21,500
22,500
28,500
25,500
26,500
25,500
26,500
25,500
27,500
17,500
27,500
25,500
24,500
20,500
28,500
25,500
24,500
23,500
25,500
26,500
26,500
20,500
29,500
26,500
20,500
22,500
27,500
22,500
26,500
26,500
27,500
25,500
23,500
25,500
26,500
22,500
26,500
23,500
27,500
28,500
22,500
24,500
27,500
28,500
22,500
28,500
27,500
26,500
25,500
24,500
22,500
26,500
25,500
27,500
26,500
27,500
27,500
27,500
23,500
26,500
23,500
26,500
25,500
28,500
27,500
22,500
22,500
27,500
24,500
27,500
27,500
22,500
26,500
26,500
23,500
23,500
25,500
25,500
28,500
26,500
23,500
30,500
27,500
21,500
25,500
27,500
27,500
26,500
21,500
26,500
26,500
20,500
29,500
30,500
25,500
27,500
30,500
28,500
26,500
26,500
21,500
23,500
18,500
28,500
24,500
28,500
19,500
26,500
28,500
26,500
26,500
25,500
26,500
28,500
28,500
27,500
25,500
27,500
27,500
28,500
26,500
25,500
25,500
21,500
23,500
24,500
26,500
26,500
23,500
26,500
27,500
21,500
20,500
27,500
28,500
30,500
25,500
28,500
28,500
23,500
25,500
23,500
25,500
27,500
27,500
20,500
27,500
23,500
27,500
26,500
26,500
20,500
27,500
27,500
27,500
27,500
27,500
17,500
26,500
26,500
20,500
29,500
23,500
22,500
21,500
25,500
22,500
26,500
22,500
27,500
22,500
19,500
26,500
28,500
26,500
22,500
24,500
25,500
22,500
22,500
25,500
27,500
28,500
25,500
32,500
28,500
21,500
26,500
7,500
16,500
18,500
27,500
23,500
22,500
22,500
22,500
26,500
27,500
21,500
26,500
25,500
25,500
25,500
20,500
23,500
27,500
21,500
26,500
27,500
22,500
25,500
25,500
28,500
26,500
24,500
20,500
24,500
22,500
25,500
27,500
26,500
25,500
21,500
20,500
22,500
28,500
26,500
25,500
24,500
28,500
22,500
21,500
25,500
25,500
20,500
25,500
30,500
30,500
22,500
24,500
23,500
25,500
21,500
23,500
30,500
21,500
20,500
21,500
15,500
25,500
30,500
22,500
21,500
20,500
26,500
20,500
25,500
20,500
26,500
21,500
21,500
25,500
21,500
26,500
25,500
22,500
30,500
28,500
22,500
15,500
30,500
27,500
10,500
25,500
26,500
25,500
22,500
12,500
25,500
20,500
25,500
25,500
24,500
22,500
16,500
27,500
23,500
27,500
21,500
18,500
26,500
20,500
28,500
25,500
24,500
21,500
22,500
20,500
24,500
28,500
17,500
20,500
26,500
26,500
23,500
21,500
27,500
30,500
16,500
26,500
21,500
22,500
22,500
25,500
27,500
26,500
27,500
26,500
25,500
23,500
24,500
25,500
26,500
26,500
24,500
16,500
25,500
27,500
25,500
21,500
25,500
25,500
22,500
18,500
23,500
23,500
26,500
27,500
28,500
25,500
25,500
27,500
26,500
25,500
21,500
27,500
26,500
27,500
27,500
31,500
27,500
27,500
26,500
26,500
21,500
24,500
25,500
26,500
30,500
22,500
26,500
27,500
26,500
22,500
27,500
30,500
24,500
25,500
30,500
27,500
25,500
25,500
27,500
26,500
25,500
26,500
25,500
25,500
26,500
23,500
24,500
22,500
22,500
25,500
25,500
24,500
30,500
18,500
27,500
20,500
21,500
28,500
30,500
32,500
28,500
26,500
25,500
23,500
23,500
27,500
28,500
30,500
26,500
30,500
17,500
30,500
28,500
30,500
30,500
28,500
28,500
26,500
30,500
30,500
30,500
30,500
28,500
26,500
30,500
27,500
28,500
32,500
31,500
27,500
28,500
27,500
31,500
26,500
27,500
23,500
30,500
30,500
26,500
28,500
28,500
27,500
30,500
28,500
28,500
26,500
31,500
29,500
28,500
28,500
29,500
25,500
31,500
29,500
27,500
30,500
30,500
30,500
29,500
30,500
25,500
28,500
32,500
27,500
28,500
30,500
31,500
30,500
32,500
31,500
26,500
30,500
28,500
28,500
31,500
31,500
28,500
30,500
31,500
34,500
28,500
31,500
30,500
28,500
30,500
30,500
29,500
31,500
31,500
30,500
32,500
26,500
31,500
28,500
26,500
25,500
27,500
27,500
25,500
28,500
32,500
35,500
30,500
26,500
31,500
28,500
35,500
27,500
26,500
28,500
32,500
30,500
30,500
26,500
22,500
28,500
25,500
30,500
30,500
31,500
31,500
32,500
31,500
27,500
31,500
30,500
31,500
32,500
30,500
30,500
31,500
27,500
35,500
32,500
28,500
28,500
27,500
31,500
32,500
29,500
32,500
30,500
31,500
30,500
30,500
30,500
31,500
31,500
33,500
33,500
31,500
31,500
28,500
28,500
25,500
35,500
31,500
30,500
32,500
31,500
29,500
31,500
30,500
27,500
30,500
35,500
31,500
31,500
31,500
30,500
33,500
28,500
33,500
32,500
30,500
32,500
32,500
30,500
30,500
25,500
33,500
32,500
27,500
37,500
31,500
30,500
30,500
30,500
27,500
30,500
28,500
33,500
35,500
25,500
30,500
32,500
32,500
35,500
31,500
32,500
31,500
35,500
31,500
35,500
31,500
30,500
30,500
29,500
30,500
31,500
32,500
27,500
29,500
35,500
31,500
37,500
31,500
27,500
35,500
35,500
30,500
30,500
35,500
35,500
35,500
31,500
35,500
32,500
31,500
31,500
35,500
33,500
36,500
35,500
33,500
31,500
31,500
35,500
30,500
32,500
30,500
35,500
32,500
32,500
29,500
32,500
34,500
32,500
32,500
35,500
32,500
35,500
37,500
29,500
30,500
35,500
37,500
33,500
31,500
35,500
31,500
37,500
32,500
35,500
37,500
32,500
31,500
36,500
32,500
32,500
34,500
31,500
35,500
35,500
35,500
32,500
32,500
36,500
36,500
36,500
35,500
32,500
36,500
37,500
35,500
35,500
35,500
34,500
32,500
35,500
30,500
37,500
35,500
36,500
32,500
36,500
30,500
32,500
35,500
32,500
34,500
37,500
36,500
36,500
36,500
38,500
35,500
37,500
33,500
32,500
38,500
32,500
37,500
38,500
30,500
35,500
33,500
36,500
38,500
41,500
43,500
35,500
44,500
38,500
37,500
38,500
35,500
26,500
36,500
31,500
43,500
40,500
36,500
36,500
45,500
32,500
33,500
36,500
31,500
37,500
40,500
35,500
32,500
31,500
36,500
32,500
40,500
42,500
38,500
40,500
34,500
35,500
38,500
37,500
37,500
42,500
36,500
38,500
47,500
41,500
38,500
47,500
33,500
35,500
36,500
35,500
42,500
38,500
43,500
38,500
36,500
35,500
37,500
35,500
37,500
38,500
35,500
32,500
35,500
42,500
38,500
37,500
43,500
37,500
37,500
32,500
35,500
32,500
39,500
25,500
32,500
42,500
34,500
12,500
32,500
38,500
35,500
37,500
36,500
35,500
40,500
41,500
36,500
37,500
36,500
40,500
32,500
34,500
40,500
43,500
38,500
45,500
37,500
37,500
40,500
33,500
36,500
41,500
37,500
38,500
40,500
41,500
30,500
35,500
41,500
38,500
37,500
40,500
40,500
33,500
42,500
27,500
42,500
35,500
38,500
38,500
38,500
42,500
37,500
33,500
35,500
41,500
32,500
32,500
16,500
35,500
32,500
26,500
37,500
34,500
27,500
30,500
41,500
36,500
38,500
36,500
35,500
35,500
35,500
35,500
37,500
35,500
42,500
43,500
32,500
41,500
40,500
39,500
42,500
41,500
30,500
35,500
41,500
37,500
47,500
36,500
38,500
41,500
43,500
37,500
42,500
43,500
35,500
42,500
30,500
45,500
37,500
36,500
41,500
45,500
46,500
42,500
35,500
43,500
28,500
35,500
35,500
33,500
42,500
31,500
40,500
45,500
38,500
41,500
46,500
41,500
39,500
44,500
43,500
40,500
39,500
35,500
41,500
47,500
40,500
33,500
35,500
41,500
43,500
41,500
41,500
43,500
43,500
36,500
44,500
36,500
43,500
46,500
32,500
42,500
42,500
45,500
43,500
41,500
48,500
36,500
47,500
39,500
42,500
42,500
41,500
37,500
39,500
36,500
48,500
43,500
47,500
42,500
40,500
43,500
36,500
43,500
46,500
48,500
44,500
38,500
37,500
47,500
41,500
36,500
43,500
46,500
41,500
43,500
36,500
41,500
43,500
46,500
45,500
36,500
48,500
43,500
46,500
38,500
45,500
48,500
38,500
43,500
41,500
47,500
38,500
47,500
46,500
43,500
46,500
37,500
43,500
44,500
41,500
39,500
45,500
46,500
38,500
43,500
37,500
42,500
37,500
41,500
47,500
43,500
48,500
43,500
45,500
43,500
44,500
46,500
43,500
41,500
44,500
43,500
43,500
42,500
47,500
46,500
45,500
43,500
43,500
47,500
44,500
45,500
45,500
41,500
43,500
39,500
53,500
48,500
41,500
43,500
46,500
40,500
46,500
41,500
45,500
38,500
48,500
46,500
43,500
42,500
43,500
44,500
48,500
46,500
40,500
46,500
43,500
48,500
42,500
43,500
44,500
46,500
45,500
41,500
37,500
52,500
43,500
43,500
45,500
48,500
45,500
48,500
45,500
46,500
43,500
43,500
49,500
47,500
48,500
49,500
45,500
43,500
48,500
47,500
48,500
41,500
50,500
46,500
45,500
45,500
47,500
46,500
44,500
48,500
48,500
43,500
42,500
45,500
48,500
49,500
44,500
46,500
44,500
41,500
51,500
47,500
43,500
48,500
44,500
45,500
53,500
44,500
45,500
43,500
49,500
43,500
47,500
43,500
41,500
47,500
47,500
41,500
45,500
45,500
48,500
50,500
43,500
48,500
43,500
46,500
43,500
43,500
47,500
45,500
43,500
43,500
40,500
38,500
45,500
47,500
38,500
40,500
46,500
40,500
43,500
40,500
43,500
43,500
46,500
43,500
41,500
43,500
45,500
43,500
47,500
46,500
41,500
41,500
43,500
45,500
43,500
47,500
44,500
47,500
46,500
41,500
41,500
40,500
41,500
43,500
38,500
33,500
41,500
42,500
37,500
37,500
